timestamp,temperature_C
2025-08-01 05:21:40,27.55
2025-08-01 05:21:50,27.15
2025-08-01 05:22:00,27.93
2025-08-01 05:22:10,27.33
2025-08-01 05:22:20,27.98
2025-08-01 05:22:30,27.74
2025-08-01 05:22:40,28.04
2025-08-01 05:22:50,27.99
2025-08-01 05:23:00,27.95
2025-08-01 05:23:10,27.34
2025-08-01 05:23:20,26.67
2025-08-01 05:23:30,28.45
2025-08-01 05:23:40,27.61
2025-08-01 05:23:50,28.45
2025-08-01 05:24:00,27.99
2025-08-01 05:24:10,27.4
2025-08-01 05:24:20,28.5
2025-08-01 05:24:30,27.66
2025-08-01 05:24:40,27.93
2025-08-01 05:24:50,28.2
2025-08-01 05:25:00,27.5
2025-08-01 05:25:10,28.09
2025-08-01 05:25:20,27.59
2025-08-01 05:25:30,28.32
2025-08-01 05:25:40,28.26
2025-08-01 05:25:50,27.96
2025-08-01 05:26:00,27.91
2025-08-01 05:26:10,27.06
2025-08-01 05:26:20,27.35
2025-08-01 05:26:30,28.56
2025-08-01 05:26:40,27.89
2025-08-01 05:26:50,28.66
2025-08-01 05:27:00,28.01
2025-08-01 05:27:10,28.36
2025-08-01 05:27:20,28.28
2025-08-01 05:27:30,28.11
2025-08-01 05:27:40,27.77
2025-08-01 05:27:50,26.89
2025-08-01 05:28:00,28.39
2025-08-01 05:28:10,27.79
2025-08-01 05:28:20,28.2
2025-08-01 05:28:30,28.16
2025-08-01 05:28:40,27.9
2025-08-01 05:28:50,28.5
2025-08-01 05:29:00,27.56
2025-08-01 05:29:10,26.83
2025-08-01 05:29:20,28.24
2025-08-01 05:29:30,27.25
2025-08-01 05:29:40,27.4
2025-08-01 05:29:50,28.67
2025-08-01 05:30:00,27.56
2025-08-01 05:30:10,29.03
2025-08-01 05:30:20,28.87
2025-08-01 05:30:30,28.09
2025-08-01 05:30:40,27.89
2025-08-01 05:30:50,28.48
2025-08-01 05:31:00,28.12
2025-08-01 05:31:10,27.48
2025-08-01 05:31:20,27.79
2025-08-01 05:31:30,28.25
2025-08-01 05:31:40,27.98
2025-08-01 05:31:50,28.27
2025-08-01 05:32:00,27.6
2025-08-01 05:32:10,28.58
2025-08-01 05:32:20,27.88
2025-08-01 05:32:30,27.92
2025-08-01 05:32:40,28.31
2025-08-01 05:32:50,28.35
2025-08-01 05:33:00,27.41
2025-08-01 05:33:10,27.57
2025-08-01 05:33:20,28.36
2025-08-01 05:33:30,27.54
2025-08-01 05:33:40,27.68
2025-08-01 05:33:50,28.71
2025-08-01 05:34:00,27.22
2025-08-01 05:34:10,27.84
2025-08-01 05:34:20,28.18
2025-08-01 05:34:30,28.44
2025-08-01 05:34:40,28.34
2025-08-01 05:34:50,28.61
2025-08-01 05:35:00,28.43
2025-08-01 05:35:10,27.95
2025-08-01 05:35:20,28.31
2025-08-01 05:35:30,28.21
2025-08-01 05:35:40,27.57
2025-08-01 05:35:50,26.93
2025-08-01 05:36:00,27.77
2025-08-01 05:36:10,28.11
2025-08-01 05:36:20,27.75
2025-08-01 05:36:30,28.31
2025-08-01 05:36:40,28.22
2025-08-01 05:36:50,27.83
2025-08-01 05:37:00,27.78
2025-08-01 05:37:10,27.42
2025-08-01 05:37:20,26.97
2025-08-01 05:37:30,27.37
2025-08-01 05:37:40,27.46
2025-08-01 05:37:50,28.29
2025-08-01 05:38:00,28.01
2025-08-01 05:38:10,28.73
2025-08-01 05:38:20,28.49
2025-08-01 05:38:30,27.06
2025-08-01 05:38:40,27.23
2025-08-01 05:38:50,28.01
2025-08-01 05:39:00,28.25
2025-08-01 05:39:10,27.27
2025-08-01 05:39:20,27.81
2025-08-01 05:39:30,28.43
2025-08-01 05:39:40,27.99
2025-08-01 05:39:50,28.12
2025-08-01 05:40:00,27.3
2025-08-01 05:40:10,27.63
2025-08-01 05:40:20,27.92
2025-08-01 05:40:30,27.58
2025-08-01 05:40:40,28.03
2025-08-01 05:40:50,27.61
2025-08-01 05:41:00,28.13
2025-08-01 05:41:10,28.18
2025-08-01 05:41:20,28.03
2025-08-01 05:41:30,27.82
2025-08-01 05:41:40,27.51
2025-08-01 05:41:50,27.5
2025-08-01 05:42:00,27.87
2025-08-01 05:42:10,28.33
2025-08-01 05:42:20,27.89
2025-08-01 05:42:30,28.71
2025-08-01 05:42:40,28.48
2025-08-01 05:42:50,27.99
2025-08-01 05:43:00,27.47
2025-08-01 05:43:10,28.04
2025-08-01 05:43:20,28.97
2025-08-01 05:43:30,27.79
2025-08-01 05:43:40,27.46
2025-08-01 05:43:50,28.56
2025-08-01 05:44:00,27.69
2025-08-01 05:44:10,27.25
2025-08-01 05:44:20,28.28
2025-08-01 05:44:30,27.71
2025-08-01 05:44:40,27.68
2025-08-01 05:44:50,28.55
2025-08-01 05:45:00,26.84
2025-08-01 05:45:10,28.04
2025-08-01 05:45:20,27.86
2025-08-01 05:45:30,28.69
2025-08-01 05:45:40,27.72
2025-08-01 05:45:50,26.62
2025-08-01 05:46:00,27.9
2025-08-01 05:46:10,27.53
2025-08-01 05:46:20,28.84
2025-08-01 05:46:30,28.57
2025-08-01 05:46:40,27.28
2025-08-01 05:46:50,28.53
2025-08-01 05:47:00,27.68
2025-08-01 05:47:10,28.14
2025-08-01 05:47:20,28.42
2025-08-01 05:47:30,28.75
2025-08-01 05:47:40,27.52
2025-08-01 05:47:50,27.76
2025-08-01 05:48:00,28.52
2025-08-01 05:48:10,27.88
2025-08-01 05:48:20,29.18
2025-08-01 05:48:30,26.97
2025-08-01 05:48:40,27.77
2025-08-01 05:48:50,27.87
2025-08-01 05:49:00,28.64
2025-08-01 05:49:10,28.68
2025-08-01 05:49:20,28.45
2025-08-01 05:49:30,28.46
2025-08-01 05:49:40,27.98
2025-08-01 05:49:50,28.04
2025-08-01 05:50:00,27.54
2025-08-01 05:50:10,27.77
2025-08-01 05:50:20,27.61
2025-08-01 05:50:30,27.43
2025-08-01 05:50:40,27.59
2025-08-01 05:50:50,27.44
2025-08-01 05:51:00,27.27
2025-08-01 05:51:10,28.4
2025-08-01 05:51:20,28.2
2025-08-01 05:51:30,27.18
2025-08-01 05:51:40,28.55
2025-08-01 05:51:50,27.91
2025-08-01 05:52:00,28.05
2025-08-01 05:52:10,27.82
2025-08-01 05:52:20,27.84
2025-08-01 05:52:30,27.99
2025-08-01 05:52:40,28.09
2025-08-01 05:52:50,28.75
2025-08-01 05:53:00,27.49
2025-08-01 05:53:10,27.57
2025-08-01 05:53:20,27.39
2025-08-01 05:53:30,28.41
2025-08-01 05:53:40,28.29
2025-08-01 05:53:50,27.6
2025-08-01 05:54:00,27.43
2025-08-01 05:54:10,27.9
2025-08-01 05:54:20,27.86
2025-08-01 05:54:30,27.99
2025-08-01 05:54:40,28.27
2025-08-01 05:54:50,28.09
2025-08-01 05:55:00,27.24
2025-08-01 05:55:10,27.36
2025-08-01 05:55:20,27.99
2025-08-01 05:55:30,27.15
2025-08-01 05:55:40,28.21
2025-08-01 05:55:50,27.5
2025-08-01 05:56:00,27.38
2025-08-01 05:56:10,28.06
2025-08-01 05:56:20,28.12
2025-08-01 05:56:30,27.85
2025-08-01 05:56:40,27.99
2025-08-01 05:56:50,27.72
2025-08-01 05:57:00,28.09
2025-08-01 05:57:10,27.48
2025-08-01 05:57:20,27.9
2025-08-01 05:57:30,27.93
2025-08-01 05:57:40,27.58
2025-08-01 05:57:50,27.23
2025-08-01 05:58:00,29.07
2025-08-01 05:58:10,27.76
2025-08-01 05:58:20,27.59
2025-08-01 05:58:30,27.76
2025-08-01 05:58:40,28.47
2025-08-01 05:58:50,27.72
2025-08-01 05:59:00,27.86
2025-08-01 05:59:10,27.83
2025-08-01 05:59:20,27.61
2025-08-01 05:59:30,27.65
2025-08-01 05:59:40,28.58
2025-08-01 05:59:50,27.41
2025-08-01 06:00:00,28.51
2025-08-01 06:00:10,27.57
2025-08-01 06:00:20,27.4
2025-08-01 06:00:30,28.4
2025-08-01 06:00:40,27.82
2025-08-01 06:00:50,28.63
2025-08-01 06:01:00,27.78
2025-08-01 06:01:10,28.3
2025-08-01 06:01:20,28.16
2025-08-01 06:01:30,27.64
2025-08-01 06:01:40,28.18
2025-08-01 06:01:50,28.6
2025-08-01 06:02:00,27.55
2025-08-01 06:02:10,27.89
2025-08-01 06:02:20,27.95
2025-08-01 06:02:30,27.54
2025-08-01 06:02:40,28.06
2025-08-01 06:02:50,28.7
2025-08-01 06:03:00,28.22
2025-08-01 06:03:10,27.65
2025-08-01 06:03:20,28.44
2025-08-01 06:03:30,27.96
2025-08-01 06:03:40,27.52
2025-08-01 06:03:50,28.08
2025-08-01 06:04:00,27.7
2025-08-01 06:04:10,28.02
2025-08-01 06:04:20,28.4
2025-08-01 06:04:30,27.85
2025-08-01 06:04:40,28.55
2025-08-01 06:04:50,27.9
2025-08-01 06:05:00,28.44
2025-08-01 06:05:10,27.53
2025-08-01 06:05:20,27.74
2025-08-01 06:05:30,28.18
2025-08-01 06:05:40,28.3
2025-08-01 06:05:50,28.11
2025-08-01 06:06:00,28.71
2025-08-01 06:06:10,27.35
2025-08-01 06:06:20,27.87
2025-08-01 06:06:30,27.85
2025-08-01 06:06:40,28.27
2025-08-01 06:06:50,28.39
2025-08-01 06:07:00,27.55
2025-08-01 06:07:10,28.72
2025-08-01 06:07:20,27.45
2025-08-01 06:07:30,27.86
2025-08-01 06:07:40,28.0
2025-08-01 06:07:50,28.24
2025-08-01 06:08:00,28.83
2025-08-01 06:08:10,28.36
2025-08-01 06:08:20,28.67
2025-08-01 06:08:30,27.92
2025-08-01 06:08:40,27.16
2025-08-01 06:08:50,28.72
2025-08-01 06:09:00,28.05
2025-08-01 06:09:10,27.32
2025-08-01 06:09:20,28.54
2025-08-01 06:09:30,27.63
2025-08-01 06:09:40,27.93
2025-08-01 06:09:50,27.06
2025-08-01 06:10:00,27.73
2025-08-01 06:10:10,27.92
2025-08-01 06:10:20,28.21
2025-08-01 06:10:30,28.2
2025-08-01 06:10:40,27.26
2025-08-01 06:10:50,28.12
2025-08-01 06:11:00,28.03
2025-08-01 06:11:10,27.76
2025-08-01 06:11:20,27.31
2025-08-01 06:11:30,28.32
2025-08-01 06:11:40,27.56
2025-08-01 06:11:50,28.21
2025-08-01 06:12:00,27.53
2025-08-01 06:12:10,27.77
2025-08-01 06:12:20,27.98
2025-08-01 06:12:30,27.56
2025-08-01 06:12:40,28.79
2025-08-01 06:12:50,27.68
2025-08-01 06:13:00,28.21
2025-08-01 06:13:10,27.78
2025-08-01 06:13:20,27.67
2025-08-01 06:13:30,28.2
2025-08-01 06:13:40,27.98
2025-08-01 06:13:50,27.49
2025-08-01 06:14:00,27.66
2025-08-01 06:14:10,27.7
2025-08-01 06:14:20,27.18
2025-08-01 06:14:30,27.54
2025-08-01 06:14:40,27.74
2025-08-01 06:14:50,28.54
2025-08-01 06:15:00,28.49
2025-08-01 06:15:10,27.48
2025-08-01 06:15:20,28.07
2025-08-01 06:15:30,28.28
2025-08-01 06:15:40,27.73
2025-08-01 06:15:50,27.0
2025-08-01 06:16:00,27.96
2025-08-01 06:16:10,27.71
2025-08-01 06:16:20,28.05
2025-08-01 06:16:30,27.43
2025-08-01 06:16:40,27.96
2025-08-01 06:16:50,28.2
2025-08-01 06:17:00,28.39
2025-08-01 06:17:10,28.45
2025-08-01 06:17:20,28.41
2025-08-01 06:17:30,28.31
2025-08-01 06:17:40,28.62
2025-08-01 06:17:50,28.41
2025-08-01 06:18:00,28.22
2025-08-01 06:18:10,28.3
2025-08-01 06:18:20,28.61
2025-08-01 06:18:30,27.63
2025-08-01 06:18:40,27.68
2025-08-01 06:18:50,27.51
2025-08-01 06:19:00,27.97
2025-08-01 06:19:10,27.38
2025-08-01 06:19:20,28.37
2025-08-01 06:19:30,28.64
2025-08-01 06:19:40,27.09
2025-08-01 06:19:50,27.6
2025-08-01 06:20:00,28.11
2025-08-01 06:20:10,27.77
2025-08-01 06:20:20,28.53
2025-08-01 06:20:30,27.64
2025-08-01 06:20:40,27.91
2025-08-01 06:20:50,27.97
2025-08-01 06:21:00,27.93
2025-08-01 06:21:10,27.05
2025-08-01 06:21:20,27.25
2025-08-01 06:21:30,27.57
2025-08-01 06:21:40,27.9
2025-08-01 06:21:50,27.96
2025-08-01 06:22:00,27.74
2025-08-01 06:22:10,27.54
2025-08-01 06:22:20,26.84
2025-08-01 06:22:30,29.22
2025-08-01 06:22:40,27.36
2025-08-01 06:22:50,27.37
2025-08-01 06:23:00,28.03
2025-08-01 06:23:10,28.42
2025-08-01 06:23:20,28.24
2025-08-01 06:23:30,27.89
2025-08-01 06:23:40,28.07
2025-08-01 06:23:50,28.05
2025-08-01 06:24:00,28.32
2025-08-01 06:24:10,29.66
2025-08-01 06:24:20,26.79
2025-08-01 06:24:30,28.32
2025-08-01 06:24:40,28.65
2025-08-01 06:24:50,26.96
2025-08-01 06:25:00,28.83
2025-08-01 06:25:10,27.82
2025-08-01 06:25:20,28.48
2025-08-01 06:25:30,27.89
2025-08-01 06:25:40,28.62
2025-08-01 06:25:50,28.17
2025-08-01 06:26:00,27.97
2025-08-01 06:26:10,27.97
2025-08-01 06:26:20,28.16
2025-08-01 06:26:30,28.28
2025-08-01 06:26:40,28.01
2025-08-01 06:26:50,27.4
2025-08-01 06:27:00,27.08
2025-08-01 06:27:10,26.81
2025-08-01 06:27:20,28.5
2025-08-01 06:27:30,27.7
2025-08-01 06:27:40,27.63
2025-08-01 06:27:50,28.89
2025-08-01 06:28:00,28.38
2025-08-01 06:28:10,27.59
2025-08-01 06:28:20,27.39
2025-08-01 06:28:30,27.17
2025-08-01 06:28:40,27.31
2025-08-01 06:28:50,28.0
2025-08-01 06:29:00,28.4
2025-08-01 06:29:10,28.16
2025-08-01 06:29:20,28.32
2025-08-01 06:29:30,27.15
2025-08-01 06:29:40,26.98
2025-08-01 06:29:50,27.61
2025-08-01 06:30:00,27.05
2025-08-01 06:30:10,28.29
2025-08-01 06:30:20,27.9
2025-08-01 06:30:30,28.7
2025-08-01 06:30:40,27.67
2025-08-01 06:30:50,27.99
2025-08-01 06:31:00,27.07
2025-08-01 06:31:10,26.96
2025-08-01 06:31:20,28.38
2025-08-01 06:31:30,27.91
2025-08-01 06:31:40,27.76
2025-08-01 06:31:50,27.75
2025-08-01 06:32:00,27.47
2025-08-01 06:32:10,27.57
2025-08-01 06:32:20,27.85
2025-08-01 06:32:30,28.29
2025-08-01 06:32:40,28.03
2025-08-01 06:32:50,27.87
2025-08-01 06:33:00,27.78
2025-08-01 06:33:10,27.32
2025-08-01 06:33:20,27.89
2025-08-01 06:33:30,27.83
2025-08-01 06:33:40,28.1
2025-08-01 06:33:50,28.43
2025-08-01 06:34:00,27.51
2025-08-01 06:34:10,27.77
2025-08-01 06:34:20,28.03
2025-08-01 06:34:30,27.57
2025-08-01 06:34:40,28.4
2025-08-01 06:34:50,27.58
2025-08-01 06:35:00,27.99
2025-08-01 06:35:10,27.39
2025-08-01 06:35:20,28.64
2025-08-01 06:35:30,27.96
2025-08-01 06:35:40,27.79
2025-08-01 06:35:50,28.26
2025-08-01 06:36:00,27.74
2025-08-01 06:36:10,28.17
2025-08-01 06:36:20,27.68
2025-08-01 06:36:30,27.68
2025-08-01 06:36:40,27.29
2025-08-01 06:36:50,27.48
2025-08-01 06:37:00,28.89
2025-08-01 06:37:10,28.03
2025-08-01 06:37:20,27.71
2025-08-01 06:37:30,27.9
2025-08-01 06:37:40,28.1
2025-08-01 06:37:50,27.84
2025-08-01 06:38:00,28.6
2025-08-01 06:38:10,28.72
2025-08-01 06:38:20,27.5
2025-08-01 06:38:30,27.05
2025-08-01 06:38:40,27.71
2025-08-01 06:38:50,28.2
2025-08-01 06:39:00,27.77
2025-08-01 06:39:10,27.99
2025-08-01 06:39:20,28.38
2025-08-01 06:39:30,27.14
2025-08-01 06:39:40,27.69
2025-08-01 06:39:50,28.22
2025-08-01 06:40:00,28.07
2025-08-01 06:40:10,27.94
2025-08-01 06:40:20,28.77
2025-08-01 06:40:30,28.51
2025-08-01 06:40:40,28.52
2025-08-01 06:40:50,26.8
2025-08-01 06:41:00,27.24
2025-08-01 06:41:10,27.65
2025-08-01 06:41:20,28.01
2025-08-01 06:41:30,27.19
2025-08-01 06:41:40,28.03
2025-08-01 06:41:50,28.89
2025-08-01 06:42:00,28.29
2025-08-01 06:42:10,27.99
2025-08-01 06:42:20,28.2
2025-08-01 06:42:30,28.68
2025-08-01 06:42:40,28.0
2025-08-01 06:42:50,27.8
2025-08-01 06:43:00,27.83
2025-08-01 06:43:10,28.73
2025-08-01 06:43:20,27.68
2025-08-01 06:43:30,28.6
2025-08-01 06:43:40,27.01
2025-08-01 06:43:50,28.1
2025-08-01 06:44:00,27.57
2025-08-01 06:44:10,27.58
2025-08-01 06:44:20,28.11
2025-08-01 06:44:30,27.53
2025-08-01 06:44:40,28.52
2025-08-01 06:44:50,27.78
2025-08-01 06:45:00,27.45
2025-08-01 06:45:10,27.78
2025-08-01 06:45:20,27.43
2025-08-01 06:45:30,27.6
2025-08-01 06:45:40,28.38
2025-08-01 06:45:50,27.9
2025-08-01 06:46:00,28.51
2025-08-01 06:46:10,26.99
2025-08-01 06:46:20,28.27
2025-08-01 06:46:30,28.11
2025-08-01 06:46:40,27.61
2025-08-01 06:46:50,27.43
2025-08-01 06:47:00,28.4
2025-08-01 06:47:10,28.26
2025-08-01 06:47:20,27.72
2025-08-01 06:47:30,28.02
2025-08-01 06:47:40,27.85
2025-08-01 06:47:50,27.89
2025-08-01 06:48:00,27.84
2025-08-01 06:48:10,27.21
2025-08-01 06:48:20,28.03
2025-08-01 06:48:30,27.35
2025-08-01 06:48:40,28.09
2025-08-01 06:48:50,27.35
2025-08-01 06:49:00,28.43
2025-08-01 06:49:10,27.99
2025-08-01 06:49:20,27.41
2025-08-01 06:49:30,27.99
2025-08-01 06:49:40,28.04
2025-08-01 06:49:50,28.31
2025-08-01 06:50:00,28.85
2025-08-01 06:50:10,28.35
2025-08-01 06:50:20,28.3
2025-08-01 06:50:30,28.31
2025-08-01 06:50:40,29.39
2025-08-01 06:50:50,28.07
2025-08-01 06:51:00,28.32
2025-08-01 06:51:10,28.25
2025-08-01 06:51:20,28.17
2025-08-01 06:51:30,28.24
2025-08-01 06:51:40,27.21
2025-08-01 06:51:50,27.42
2025-08-01 06:52:00,26.7
2025-08-01 06:52:10,27.91
2025-08-01 06:52:20,27.41
2025-08-01 06:52:30,27.37
2025-08-01 06:52:40,27.15
2025-08-01 06:52:50,27.0
2025-08-01 06:53:00,28.63
2025-08-01 06:53:10,28.93
2025-08-01 06:53:20,27.84
2025-08-01 06:53:30,28.46
2025-08-01 06:53:40,28.65
2025-08-01 06:53:50,27.53
2025-08-01 06:54:00,27.81
2025-08-01 06:54:10,27.27
2025-08-01 06:54:20,27.49
2025-08-01 06:54:30,27.48
2025-08-01 06:54:40,28.41
2025-08-01 06:54:50,27.87
2025-08-01 06:55:00,27.56
2025-08-01 06:55:10,27.1
2025-08-01 06:55:20,27.93
2025-08-01 06:55:30,28.45
2025-08-01 06:55:40,28.35
2025-08-01 06:55:50,28.98
2025-08-01 06:56:00,28.0
2025-08-01 06:56:10,27.86
2025-08-01 06:56:20,27.75
2025-08-01 06:56:30,27.63
2025-08-01 06:56:40,28.52
2025-08-01 06:56:50,28.15
2025-08-01 06:57:00,27.41
2025-08-01 06:57:10,28.99
2025-08-01 06:57:20,28.04
2025-08-01 06:57:30,28.39
2025-08-01 06:57:40,28.07
2025-08-01 06:57:50,27.61
2025-08-01 06:58:00,27.38
2025-08-01 06:58:10,27.29
2025-08-01 06:58:20,27.26
2025-08-01 06:58:30,28.45
2025-08-01 06:58:40,26.6
2025-08-01 06:58:50,28.46
2025-08-01 06:59:00,27.88
2025-08-01 06:59:10,27.95
2025-08-01 06:59:20,26.81
2025-08-01 06:59:30,28.07
2025-08-01 06:59:40,28.45
2025-08-01 06:59:50,28.04
2025-08-01 07:00:00,27.75
2025-08-01 07:00:10,28.09
2025-08-01 07:00:20,27.52
2025-08-01 07:00:30,27.92
2025-08-01 07:00:40,28.4
2025-08-01 07:00:50,27.0
2025-08-01 07:01:00,27.86
2025-08-01 07:01:10,27.39
2025-08-01 07:01:20,27.55
2025-08-01 07:01:30,28.37
2025-08-01 07:01:40,27.76
2025-08-01 07:01:50,27.95
2025-08-01 07:02:00,28.23
2025-08-01 07:02:10,27.41
2025-08-01 07:02:20,28.48
2025-08-01 07:02:30,27.91
2025-08-01 07:02:40,28.52
2025-08-01 07:02:50,27.82
2025-08-01 07:03:00,27.94
2025-08-01 07:03:10,28.11
2025-08-01 07:03:20,27.62
2025-08-01 07:03:30,28.34
2025-08-01 07:03:40,28.13
2025-08-01 07:03:50,27.16
2025-08-01 07:04:00,27.02
2025-08-01 07:04:10,28.08
2025-08-01 07:04:20,28.25
2025-08-01 07:04:30,28.7
2025-08-01 07:04:40,27.62
2025-08-01 07:04:50,28.05
2025-08-01 07:05:00,28.52
2025-08-01 07:05:10,28.1
2025-08-01 07:05:20,27.85
2025-08-01 07:05:30,27.52
2025-08-01 07:05:40,27.22
2025-08-01 07:05:50,28.04
2025-08-01 07:06:00,27.28
2025-08-01 07:06:10,27.3
2025-08-01 07:06:20,27.71
2025-08-01 07:06:30,27.41
2025-08-01 07:06:40,27.4
2025-08-01 07:06:50,27.97
2025-08-01 07:07:00,26.34
2025-08-01 07:07:10,28.47
2025-08-01 07:07:20,27.76
2025-08-01 07:07:30,28.22
2025-08-01 07:07:40,27.29
2025-08-01 07:07:50,27.61
2025-08-01 07:08:00,28.2
2025-08-01 07:08:10,27.87
2025-08-01 07:08:20,28.05
2025-08-01 07:08:30,28.03
2025-08-01 07:08:40,27.71
2025-08-01 07:08:50,27.77
2025-08-01 07:09:00,28.14
2025-08-01 07:09:10,28.05
2025-08-01 07:09:20,27.56
2025-08-01 07:09:30,28.49
2025-08-01 07:09:40,27.29
2025-08-01 07:09:50,28.07
2025-08-01 07:10:00,28.01
2025-08-01 07:10:10,27.63
2025-08-01 07:10:20,27.19
2025-08-01 07:10:30,28.05
2025-08-01 07:10:40,27.98
2025-08-01 07:10:50,29.04
2025-08-01 07:11:00,27.69
2025-08-01 07:11:10,27.72
2025-08-01 07:11:20,28.85
2025-08-01 07:11:30,28.23
2025-08-01 07:11:40,27.92
2025-08-01 07:11:50,28.37
2025-08-01 07:12:00,26.96
2025-08-01 07:12:10,27.32
2025-08-01 07:12:20,28.17
2025-08-01 07:12:30,28.01
2025-08-01 07:12:40,28.28
2025-08-01 07:12:50,28.13
2025-08-01 07:13:00,28.13
2025-08-01 07:13:10,27.89
2025-08-01 07:13:20,28.17
2025-08-01 07:13:30,27.6
2025-08-01 07:13:40,27.95
2025-08-01 07:13:50,27.48
2025-08-01 07:14:00,27.57
2025-08-01 07:14:10,27.65
2025-08-01 07:14:20,27.63
2025-08-01 07:14:30,27.0
2025-08-01 07:14:40,27.72
2025-08-01 07:14:50,27.75
2025-08-01 07:15:00,27.98
2025-08-01 07:15:10,27.94
2025-08-01 07:15:20,26.75
2025-08-01 07:15:30,28.43
2025-08-01 07:15:40,28.16
2025-08-01 07:15:50,27.42
2025-08-01 07:16:00,27.81
2025-08-01 07:16:10,28.0
2025-08-01 07:16:20,27.39
2025-08-01 07:16:30,27.65
2025-08-01 07:16:40,27.92
2025-08-01 07:16:50,28.33
2025-08-01 07:17:00,28.65
2025-08-01 07:17:10,27.44
2025-08-01 07:17:20,27.75
2025-08-01 07:17:30,27.6
2025-08-01 07:17:40,27.33
2025-08-01 07:17:50,28.94
2025-08-01 07:18:00,27.89
2025-08-01 07:18:10,27.21
2025-08-01 07:18:20,27.91
2025-08-01 07:18:30,27.88
2025-08-01 07:18:40,28.24
2025-08-01 07:18:50,26.93
2025-08-01 07:19:00,27.99
2025-08-01 07:19:10,27.28
2025-08-01 07:19:20,27.37
2025-08-01 07:19:30,28.3
2025-08-01 07:19:40,28.0
2025-08-01 07:19:50,27.77
2025-08-01 07:20:00,28.17
2025-08-01 07:20:10,29.4
2025-08-01 07:20:20,27.21
2025-08-01 07:20:30,28.03
2025-08-01 07:20:40,28.17
2025-08-01 07:20:50,27.28
2025-08-01 07:21:00,27.62
2025-08-01 07:21:10,27.73
2025-08-01 07:21:20,27.62
2025-08-01 07:21:30,27.48
2025-08-01 07:21:40,28.82
2025-08-01 07:21:50,27.33
2025-08-01 07:22:00,27.94
2025-08-01 07:22:10,27.69
2025-08-01 07:22:20,27.84
2025-08-01 07:22:30,26.77
2025-08-01 07:22:40,27.49
2025-08-01 07:22:50,27.7
2025-08-01 07:23:00,28.62
2025-08-01 07:23:10,28.15
2025-08-01 07:23:20,27.68
2025-08-01 07:23:30,27.13
2025-08-01 07:23:40,28.49
2025-08-01 07:23:50,26.8
2025-08-01 07:24:00,27.96
2025-08-01 07:24:10,27.36
2025-08-01 07:24:20,27.48
2025-08-01 07:24:30,27.09
2025-08-01 07:24:40,27.81
2025-08-01 07:24:50,27.83
2025-08-01 07:25:00,27.66
2025-08-01 07:25:10,28.32
2025-08-01 07:25:20,28.06
2025-08-01 07:25:30,27.3
2025-08-01 07:25:40,27.66
2025-08-01 07:25:50,27.36
2025-08-01 07:26:00,28.75
2025-08-01 07:26:10,26.97
2025-08-01 07:26:20,27.31
2025-08-01 07:26:30,27.66
2025-08-01 07:26:40,27.87
2025-08-01 07:26:50,28.37
2025-08-01 07:27:00,28.21
2025-08-01 07:27:10,27.71
2025-08-01 07:27:20,27.82
2025-08-01 07:27:30,27.98
2025-08-01 07:27:40,26.79
2025-08-01 07:27:50,27.31
2025-08-01 07:28:00,28.28
2025-08-01 07:28:10,27.75
2025-08-01 07:28:20,28.6
2025-08-01 07:28:30,27.9
2025-08-01 07:28:40,28.03
2025-08-01 07:28:50,26.81
2025-08-01 07:29:00,28.04
2025-08-01 07:29:10,27.26
2025-08-01 07:29:20,27.1
2025-08-01 07:29:30,27.82
2025-08-01 07:29:40,27.33
2025-08-01 07:29:50,27.2
2025-08-01 07:30:00,27.3
2025-08-01 07:30:10,27.38
2025-08-01 07:30:20,26.84
2025-08-01 07:30:30,27.42
2025-08-01 07:30:40,27.83
2025-08-01 07:30:50,27.9
2025-08-01 07:31:00,27.84
2025-08-01 07:31:10,27.61
2025-08-01 07:31:20,28.59
2025-08-01 07:31:30,27.41
2025-08-01 07:31:40,27.88
2025-08-01 07:31:50,28.02
2025-08-01 07:32:00,28.39
2025-08-01 07:32:10,27.47
2025-08-01 07:32:20,27.8
2025-08-01 07:32:30,28.7
2025-08-01 07:32:40,27.83
2025-08-01 07:32:50,27.98
2025-08-01 07:33:00,27.03
2025-08-01 07:33:10,27.53
2025-08-01 07:33:20,27.46
2025-08-01 07:33:30,28.37
2025-08-01 07:33:40,26.6
2025-08-01 07:33:50,27.61
2025-08-01 07:34:00,27.92
2025-08-01 07:34:10,26.97
2025-08-01 07:34:20,28.16
2025-08-01 07:34:30,27.78
2025-08-01 07:34:40,27.96
2025-08-01 07:34:50,27.26
2025-08-01 07:35:00,26.52
2025-08-01 07:35:10,28.17
2025-08-01 07:35:20,26.97
2025-08-01 07:35:30,27.58
2025-08-01 07:35:40,28.61
2025-08-01 07:35:50,27.39
2025-08-01 07:36:00,27.74
2025-08-01 07:36:10,27.54
2025-08-01 07:36:20,28.05
2025-08-01 07:36:30,27.72
2025-08-01 07:36:40,28.19
2025-08-01 07:36:50,28.12
2025-08-01 07:37:00,27.41
2025-08-01 07:37:10,27.51
2025-08-01 07:37:20,27.58
2025-08-01 07:37:30,27.38
2025-08-01 07:37:40,27.88
2025-08-01 07:37:50,27.14
2025-08-01 07:38:00,28.18
2025-08-01 07:38:10,26.77
2025-08-01 07:38:20,26.72
2025-08-01 07:38:30,27.6
